iso3_i,iso3_j,contiguity,common_language,colonial_link,distance
AIA,CXR,0,1,0,18545.943
AIA,CYM,0,1,0,1933.212
AIA,CYP,0,0,0,9421.874
AIA,CZE,0,0,0,7588.314
AIA,DEU,0,0,0,7065.7305
AIA,DJI,0,0,0,11281.438
AIA,DMA,0,1,0,370.88257
AIA,DNK,0,0,0,7455.7017
AIA,DOM,0,0,0,710.17194
AIA,DZA,0,0,0,6708.6304
AIA,ECU,0,0,0,2658.5625
AIA,EGY,0,0,0,9412.407
AIA,ERI,0,1,0,10700.664
AIA,ESH,0,0,0,5184.9917
AIA,ESP,0,0,0,6138.721
AIA,EST,0,0,0,8157.0625
AIA,ETH,0,1,0,10940.081
AIA,FIN,0,0,0,8160.2944
AIA,FJI,0,1,0,13566.018
AIA,FLK,0,1,0,7798.218
AIA,FRA,0,0,0,6710.5703
AIA,FRO,0,0,0,6504.5938
AIA,FSM,0,1,0,14704.034
AIA,GAB,0,0,0,8154.0835
AIA,GBR,0,1,1,6574.2036
AIA,GEO,0,0,0,10078.807
AIA,GHA,0,1,0,6953.3657
AIA,GIB,0,1,0,5960.349
AIA,GIN,0,0,0,5192.66
AIA,GLP,0,0,0,284.5707
AIA,GMB,0,1,0,4985.465
AIA,GNB,0,0,0,5131.831
AIA,GNQ,0,0,0,7970.402
AIA,GRC,0,0,0,8509.137
AIA,GRD,0,1,0,699.3012
AIA,GRL,0,0,0,5187.2188
AIA,GTM,0,0,0,2954.6306
AIA,GUF,0,0,0,1883.6921
AIA,GUY,0,1,0,1380.7428
AIA,HKG,0,1,0,15517.916
AIA,HND,0,0,0,2622.0461
AIA,HRV,0,0,0,7736.0625
AIA,HTI,0,0,0,979.3344
AIA,HUN,0,0,0,7949.861
AIA,IDN,0,0,0,18292.941
AIA,IND,0,1,0,13294.823
AIA,IRL,0,1,0,6217.2354
AIA,IRN,0,0,0,10898.138
AIA,IRQ,0,0,0,10443.621
AIA,ISL,0,0,0,5965.551
AIA,ISR,0,1,0,9657.363
AIA,ITA,0,0,0,7496.8745
AIA,JAM,0,1,0,1452.8689
AIA,JOR,0,0,0,9765.969
AIA,JPN,0,0,0,13571.935
AIA,KAZ,0,0,0,12066.743
AIA,KEN,0,1,0,11108.067
AIA,KGZ,0,0,0,11970.529
AIA,KHM,0,0,0,16464.184
AIA,KIR,0,1,0,13507.798
AIA,KNA,0,1,0,110.30549
AIA,KOR,0,0,0,13743.517
AIA,KWT,0,0,0,10941.738
AIA,LAO,0,0,0,15711.668
AIA,LBN,0,0,0,9655.041
AIA,LBR,0,1,0,5818.6035
AIA,LBY,0,0,0,7669.443
AIA,LCA,0,1,0,517.793
AIA,LKA,0,0,0,15094.978
AIA,LSO,0,1,0,11048.212
AIA,LTU,0,0,0,8269.709
AIA,LUX,0,0,0,6993.768
AIA,LVA,0,0,0,8156.395
AIA,MAC,0,0,0,15512.781
AIA,MAR,0,0,0,5811.6973
AIA,MDA,0,0,0,8686.297
AIA,MDG,0,0,0,12758.884
AIA,MDV,0,0,0,14654.975
AIA,MEX,0,0,0,3798.638
AIA,MHL,0,1,0,13441.059
AIA,MKD,0,0,0,8230.904
AIA,MLI,0,0,0,5921.195
AIA,MLT,0,1,0,7746.6875
AIA,MMR,0,0,0,15522.929
AIA,MNG,0,0,0,12606.909
AIA,MNP,0,1,0,15153.564
AIA,MOZ,0,0,0,11437.66
AIA,MRT,0,0,0,4965.8887
AIA,MSR,0,1,0,191.41174
AIA,MTQ,0,0,0,454.81024
AIA,MUS,0,1,0,13816.6455
AIA,MWI,0,1,0,11209.517
AIA,MYS,0,0,0,17129.25
AIA,NAM,0,1,0,9826.64
AIA,NCL,0,0,0,14865.492
AIA,NER,0,0,0,6959.7637
AIA,NFK,0,1,0,14733.374
AIA,NGA,0,1,0,7316.091
AIA,NIC,0,0,0,2584.515
AIA,NIU,0,1,0,12380.232
AIA,NLD,0,0,0,6931.505
AIA,NOR,0,0,0,7370.3667
AIA,NPL,0,0,0,13891.395
AIA,NRU,0,1,0,14230.171
AIA,NZL,0,1,0,13963.557
AIA,OMN,0,0,0,12175.679
AIA,PAK,0,1,0,12622.373
AIA,PAL,0,0,0,9648.739
AIA,PAN,0,0,0,2053.0923
AIA,PCN,0,1,0,8709.978
AIA,PER,0,0,0,3707.215
AIA,PHL,0,1,0,16352.842
AIA,PLW,0,1,0,16598.348
AIA,PNG,0,1,0,16636.754
AIA,POL,0,0,0,8025.102
AIA,PRI,0,1,0,324.59918
AIA,PRK,0,0,0,13599.245
AIA,PRT,0,0,0,5655.651
AIA,PRY,0,0,0,4873.046
AIA,PYF,0,0,0,10264.942
AIA,QAT,0,0,0,11459.471
AIA,REU,0,0,0,13619.199
AIA,ROM,0,0,0,8547.076
AIA,RUS,0,0,0,9001.682
AIA,RWA,0,1,0,10415.347
AIA,SAU,0,0,0,11057.994
AIA,SDN,0,0,0,10051.967
AIA,SEN,0,0,0,4874.319
AIA,SGP,0,1,0,17433.244
AIA,SHN,0,1,0,7344.848
AIA,SLB,0,1,0,15296.012
AIA,SLE,0,1,0,5481.237
AIA,SLV,0,0,0,2835.9956
AIA,SMR,0,0,0,7479.189
AIA,SOM,0,1,0,11885.279
AIA,SPM,0,0,0,3229.092
AIA,STP,0,0,0,7876.781
AIA,SUR,0,0,0,1616.5237
AIA,SVK,0,0,0,7801.975
AIA,SVN,0,0,0,7620.428
AIA,SWE,0,0,0,7781.382
AIA,SWZ,0,1,0,11307.624
AIA,SYC,0,1,0,13191.424
AIA,SYR,0,0,0,9740.081
AIA,TCA,0,1,0,918.5014
AIA,TCD,0,0,0,8351.872
AIA,TGO,0,0,0,7101.722
AIA,THA,0,0,0,16046.647
AIA,TJK,0,0,0,11963.439
AIA,TKL,0,1,0,12319.727
AIA,TKM,0,0,0,11291.611
AIA,TMP,0,0,0,18610.23
AIA,TON,0,1,0,12972.388
AIA,TTO,0,1,0,860.368
AIA,TUN,0,0,0,7350.2593
AIA,TUR,0,0,0,8862.689
AIA,TUV,0,0,0,13234.225
AIA,TWN,0,0,0,15188.886
AIA,TZA,0,1,0,11557.669
AIA,UGA,0,1,0,10602.497
AIA,UKR,0,0,0,8711.546
AIA,URY,0,0,0,5958.545
AIA,USA,0,1,0,2717.0686
AIA,UZB,0,0,0,11788.009
AIA,VCT,0,1,0,591.869
AIA,VEN,0,0,0,946.16785
AIA,VGB,0,1,0,165.80354
AIA,VNM,0,0,0,15503.526
AIA,VUT,0,1,0,14614.553
AIA,WLF,0,0,0,12887.438
AIA,WSM,0,1,0,14169.168
AIA,YEM,0,0,0,11231.5
AIA,YUG,0,0,0,8101.416
AIA,ZAF,0,1,0,10390.018
AIA,ZAR,0,0,0,8943.317
AIA,ZMB,0,1,0,10685.621
AIA,ZWE,0,1,0,11045.848
ALB,ABW,0,0,0,9091.742
ALB,AFG,0,0,0,4342.1167
ALB,AGO,0,0,0,5623.8267
ALB,AIA,0,0,0,8108.476
ALB,ALB,0,0,0,63.773113
ALB,AND,0,0,0,1519.5507
ALB,ANT,0,0,0,9028.003
ALB,ARE,0,0,0,3702.809
ALB,ARG,0,0,0,11632.193
ALB,ARM,0,0,0,2077.855
ALB,ATG,0,0,0,8082.1562
ALB,AUS,0,0,0,15722.443
ALB,AUT,0,0,0,812.93256
ALB,AZE,0,0,0,2520.8904
ALB,BDI,0,0,0,5067.5977
ALB,BEL,0,0,0,1589.1072
ALB,BEN,0,0,0,4249.507
ALB,BFA,0,0,0,3845.1167
ALB,BGD,0,0,0,6719.0664
ALB,BGR,0,0,0,324.04648
ALB,BHR,0,0,0,3285.3792
ALB,BHS,0,0,0,8763.203
ALB,BIH,0,0,0,303.86972
ALB,BLR,0,0,0,1505.6394
ALB,BLZ,0,0,0,10230.506
ALB,BMU,0,0,0,7305.79
ALB,BOL,0,0,0,11056.115
ALB,BRA,0,0,0,9943.985
ALB,BRB,0,0,0,8181.9097
ALB,BRN,0,0,0,10082.971
ALB,BTN,0,0,0,6426.4697
ALB,BWA,0,0,0,7381.9297
ALB,CAF,0,0,0,4114.2466
ALB,CAN,0,0,0,7606.625
ALB,CCK,0,0,0,9878.188
ALB,CHE,0,0,0,1167.9841
ALB,CHL,0,0,0,12432.502
ALB,CHN,0,0,0,7686.079
ALB,CIV,0,0,0,4655.998
ALB,CMR,0,0,0,4253.4194
ALB,COG,0,0,0,5092.8833
ALB,COK,0,0,0,17792.688
ALB,COL,0,0,0,10083.006
ALB,COM,0,0,0,6371.083
ALB,CPV,0,0,0,5090.8203
ALB,CRI,0,0,0,10418.607
ALB,CUB,0,0,0,9295.044
ALB,CXR,0,0,0,10442.009
ALB,CYM,0,0,0,9502.166
ALB,CYP,0,0,0,1366.2936
ALB,CZE,0,0,0,1060.9221
ALB,DEU,0,0,0,1493.0958
ALB,DJI,0,0,0,4015.761
ALB,DMA,0,0,0,8173.4443
ALB,DNK,0,0,0,1679.9116
ALB,DOM,0,0,0,8638.148
ALB,DZA,0,0,0,1533.7383
ALB,ECU,0,0,0,10728.151
ALB,EGY,0,0,0,1623.3284
ALB,ERI,0,0,0,3426.6877
ALB,ESH,0,0,0,3392.319
ALB,ESP,0,0,0,1977.0614
ALB,EST,0,0,0,2041.5369
ALB,ETH,0,0,0,4050.716
ALB,FIN,0,0,0,2122.4749
ALB,FJI,0,0,0,16745.12
ALB,FLK,0,0,0,12773.214
ALB,FRA,0,0,0,1603.5344
ALB,FRO,0,0,0,2900.9475
ALB,FSM,0,0,0,13196.326
ALB,GAB,0,0,0,4676.458
ALB,GBR,0,0,0,1895.3446
ALB,GEO,0,0,0,2076.2417
ALB,GHA,0,0,0,4453.75
ALB,GIB,0,0,0,2251.487
ALB,GIN,0,0,0,4965.6963
ALB,GLP,0,0,0,8153.2656
ALB,GMB,0,0,0,4694.4033
ALB,GNB,0,0,0,4758.2876
ALB,GNQ,0,0,0,4325.311
ALB,GRC,1,0,0,500.12415
ALB,GRD,0,0,0,8432.149
ALB,GRL,0,0,0,5089.978
ALB,GTM,0,0,0,10563.498
ALB,GUF,0,0,0,8166.5737
ALB,GUY,0,0,0,8516.926
ALB,HKG,0,0,0,8747.532
ALB,HND,0,0,0,10354.035
ALB,HRV,0,0,0,585.956
ALB,HTI,0,0,0,8840.73
ALB,HUN,0,0,0,689.0358
ALB,IDN,0,0,0,10212.235
ALB,IND,0,0,0,5322.44
ALB,IRL,0,0,0,2355.7554
ALB,IRN,0,0,0,2808.604
ALB,IRQ,0,0,0,2343.1335
ALB,ISL,0,0,0,3675.0613
ALB,ISR,0,0,0,1680.8844
ALB,ITA,0,0,0,611.7626
ALB,JAM,0,0,0,9240.724
ALB,JOR,0,0,0,1773.4205
ALB,JPN,0,0,0,9501.873
ALB,KAZ,0,0,0,4615.345
ALB,KEN,0,0,0,5045.083
ALB,KGZ,0,0,0,4444.7373
ALB,KHM,0,0,0,8762.518
ALB,KIR,0,0,0,14570.165
ALB,KNA,0,0,0,8144.748
ALB,KOR,0,0,0,8562.792
ALB,KWT,0,0,0,2868.303
ALB,LAO,0,0,0,8119.246
ALB,LBN,0,0,0,1609.7333
ALB,LBR,0,0,0,4933.8228
ALB,LBY,0,0,0,1126.3186
ALB,LCA,0,0,0,8230.828
ALB,LKA,0,0,0,7028.389
ALB,LSO,0,0,0,7902.8
ALB,LTU,0,0,0,1540.0662
ALB,LUX,0,0,0,1404.8844
ALB,LVA,0,0,0,1765.0146
ALB,MAC,0,0,0,8700.824
ALB,MAR,0,0,0,2473.6194
ALB,MDA,0,0,0,955.94885
ALB,MDG,0,0,0,7283.4756
ALB,MDV,0,0,0,6737.666
ALB,MEX,0,0,0,10807.118
ALB,MHL,0,0,0,13898.785
ALB,MKD,1,0,0,155.9628
ALB,MLI,0,0,0,4178.7925
ALB,MLT,0,0,0,759.1236
ALB,MMR,0,0,0,7666.0576
ALB,MNG,0,0,0,6559.9604
ALB,MNP,0,0,0,11641.925
ALB,MOZ,0,0,0,7605.371
ALB,MRT,0,0,0,4264.968
ALB,MSR,0,0,0,8144.219
ALB,MTQ,0,0,0,8197.883
ALB,MUS,0,0,0,7871.458
ALB,MWI,0,0,0,6321.25
ALB,MYS,0,0,0,9108.602
ALB,NAM,0,0,0,7117.5503
ALB,NCL,0,0,0,16267.53
ALB,NER,0,0,0,3539.3088
ALB,NFK,0,0,0,16854.555
ALB,NGA,0,0,0,4207.215
ALB,NIC,0,0,0,10434.08
ALB,NIU,0,0,0,17383.682
ALB,NLD,0,0,0,1664.8153
ALB,NOR,0,0,0,2160.4368
ALB,NPL,0,0,0,6050.166
ALB,NRU,0,0,0,14417.343
ALB,NZL,0,0,0,17971.896
ALB,OMN,0,0,0,4096.8457
ALB,PAK,0,0,0,4709.623
ALB,PAL,0,0,0,1700.2681
ALB,PAN,0,0,0,10127.475
ALB,PCN,0,0,0,16723.36
ALB,PER,0,0,0,11472.125
ALB,PHL,0,0,0,9850.101
ALB,PLW,0,0,0,11474.011
ALB,PNG,0,0,0,13790.299
ALB,POL,0,0,0,1218.3131
ALB,PRI,0,0,0,8344.56
ALB,PRK,0,0,0,8371.93
ALB,PRT,0,0,0,2472.3977
ALB,PRY,0,0,0,10877.478
ALB,PYF,0,0,0,17197.47
ALB,QAT,0,0,0,3422.0781
ALB,REU,0,0,0,7839.2256
ALB,ROM,0,0,0,617.6277
ALB,RUS,0,0,0,2063.678
ALB,RWA,0,0,0,4925.967
ALB,SAU,0,0,0,3104.8726
ALB,SDN,0,0,0,3119.727
ALB,SEN,0,0,0,4656.5317
ALB,SGP,0,0,0,9424.125
ALB,SHN,0,0,0,6892.819
ALB,SLB,0,0,0,14760.258
ALB,SLE,0,0,0,4893.526
ALB,SLV,0,0,0,10535.926
ALB,SMR,0,0,0,666.47614
ALB,SOM,0,0,0,5067.311
ALB,SPM,0,0,0,5871.8667
ALB,STP,0,0,0,4764.4487
ALB,SUR,0,0,0,8338.317
ALB,SVK,0,0,0,788.72943
ALB,SVN,0,0,0,678.3095
ALB,SWE,0,0,0,2006.9984
ALB,SWZ,0,0,0,7621.19
ALB,SYC,0,0,0,6266.362
ALB,SYR,0,0,0,1694.9727
ALB,TCA,0,0,0,8536.265
ALB,TCD,0,0,0,3280.2175
ALB,TGO,0,0,0,4321.444
ALB,THA,0,0,0,8241.192
ALB,TJK,0,0,0,4136.511
ALB,TKL,0,0,0,16251.922
ALB,TKM,0,0,0,3299.4338
ALB,TMP,0,0,0,11960.791
ALB,TON,0,0,0,17378.828
ALB,TTO,0,0,0,8516.849
ALB,TUN,0,0,0,968.00006
ALB,TUR,0,0,1,765.4231
ALB,TUV,0,0,0,15853.202
ALB,TWN,0,0,0,9109.091
ALB,TZA,0,0,0,5719.308
ALB,UGA,0,0,0,4740.878
ALB,UKR,0,0,0,1303.9703
ALB,URY,0,0,0,11489.654
ALB,USA,0,0,0,7439.6313
ALB,UZB,0,0,0,4072.6978
ALB,VCT,0,0,0,8309.629
ALB,VEN,0,0,0,8971.885
ALB,VGB,0,0,0,8219.744
ALB,VNM,0,0,0,8172.9863
ALB,VUT,0,0,0,16048.52
ALB,WLF,0,0,0,16548.34
ALB,WSM,0,0,0,15940.776
ALB,YEM,0,0,0,3720.7424
ALB,YUG,1,0,0,393.48312
ALB,ZAF,0,0,0,8378.26
ALB,ZAR,0,0,0,5099.6626
ALB,ZMB,0,0,0,6381.4824
ALB,ZWE,0,0,0,6686.4287
AND,ABW,0,1,0,7572.788
AND,AFG,0,0,0,5806.359
AND,AGO,0,0,0,5837.088
AND,AIA,0,0,0,6589.5312
AND,ALB,0,0,0,1519.5507
AND,AND,0,0,0,8.005398
AND,ANT,0,1,0,7510.1836
AND,ARE,0,0,0,5209.695
AND,ARG,0,1,0,10534.542
AND,ARM,0,0,0,3563.8027
AND,ATG,0,0,0,6565.2124
AND,AUS,0,0,0,17230.533
AND,AUT,0,0,0,1322.201
AND,AZE,0,0,0,3989.107
AND,BDI,0,0,0,5822.9253
AND,BEL,0,0,0,952.5
AND,BEN,0,0,0,4019.1497
AND,BFA,0,0,0,3371.4556
AND,BGD,0,0,0,8174.5737
AND,BGR,0,0,0,1781.6119
AND,BHR,0,0,0,4788.091
AND,BHS,0,0,0,7282.864
AND,BIH,0,0,0,1380.1746
AND,BLR,0,0,0,2286.099
AND,BLZ,0,1,0,8757.089
AND,BMU,0,0,0,5821.214
AND,BOL,0,1,0,9673.922
AND,BRA,0,0,0,8853.326
AND,BRB,0,0,0,6678.0913
AND,BRN,0,0,0,11525.788
AND,BTN,0,0,0,7857.009
AND,BWA,0,0,0,7893.7407
AND,CAF,0,0,0,4568.265
AND,CAN,0,0,0,6296.4556
AND,CCK,0,0,0,11386.557
AND,CHE,0,0,0,681.8435
AND,CHL,0,1,0,11200.905
AND,CHN,0,0,0,8764.593
AND,CIV,0,0,0,4174.2197
AND,CMR,0,0,0,4414.9487
AND,COG,0,0,0,5383.0576
AND,COK,0,0,0,17089.316
AND,COL,0,1,0,8567.797
AND,COM,0,0,0,7379.2505
AND,CPV,0,0,0,3890.6113
AND,CRI,0,1,0,8906.517
AND,CUB,0,1,0,7824.3057
AND,CXR,0,0,0,11961.506
AND,CYM,0,0,0,8010.3003
AND,CYP,0,0,0,2861.2844
AND,CZE,0,0,0,1302.3534
AND,DEU,0,0,0,1080.6108
AND,DJI,0,0,0,5287.48
AND,DMA,0,0,0,6660.1665
AND,DNK,0,0,0,1668.7493
AND,DOM,0,1,0,7120.631
AND,DZA,0,0,0,643.62305
AND,ECU,0,1,0,9215.95
AND,EGY,0,0,0,2985.8442
AND,ERI,0,0,0,4669.943
AND,ESH,0,0,0,2163.8264
AND,ESP,0,1,0,492.92743
AND,EST,0,0,0,2464.1611
AND,ETH,0,0,0,5203.1343
AND,FIN,0,0,0,2526.0793
AND,FJI,0,0,0,17306.229
AND,FLK,0,0,0,11941.489
AND,FRA,1,0,0,711.54846
AND,FRO,0,0,0,2239.791
AND,FSM,0,0,0,14049.989
AND,GAB,0,0,0,4753.9824
AND,GBR,0,0,0,1009.5769
AND,GEO,0,0,0,3538.2563
AND,GHA,0,0,0,4116.1343
AND,GIB,0,1,0,921.2926
AND,GIN,0,0,0,4036.716
AND,GLP,0,0,0,6638.1597
AND,GMB,0,0,0,3672.97
AND,GNB,0,0,0,3791.846
AND,GNQ,0,1,0,4373.242
AND,GRC,0,0,0,1947.6362
AND,GRD,0,0,0,6926.07
AND,GRL,0,0,0,4099.918
AND,GTM,0,1,0,9085.305
AND,GUF,0,0,0,6739.776
AND,GUY,0,0,0,7044.977
AND,HKG,0,0,0,10060.04
AND,HND,0,1,0,8861.475
AND,HRV,0,0,0,1210.2693
AND,HTI,0,0,0,7326.1387
AND,HUN,0,0,0,1484.9436
AND,IDN,0,0,0,11727.247
AND,IND,0,0,0,6800.6094
AND,IRL,0,0,0,1335.3145
AND,IRN,0,0,0,4317.0986
AND,IRQ,0,0,0,3861.0608
AND,ISL,0,0,0,2833.952
AND,ISR,0,0,0,3140.6956
AND,ITA,0,0,0,909.03
AND,JAM,0,0,0,7732.52
AND,JOR,0,0,0,3242.5967
AND,JPN,0,0,0,10354.801
AND,KAZ,0,0,0,5930.748
AND,KEN,0,0,0,6022.721
AND,KGZ,0,0,0,5777.5864
AND,KHM,0,0,0,10220.599
AND,KIR,0,0,0,15078.212
AND,KNA,0,0,0,6626.813
AND,KOR,0,0,0,9559.8955
AND,KWT,0,0,0,4378.464
AND,LAO,0,0,0,9549.881
AND,LBN,0,0,0,3101.9426
AND,LBR,0,0,0,4202.748
AND,LBY,0,0,0,1490.659
AND,LCA,0,0,0,6721.196
AND,LKA,0,0,0,8543.874
AND,LSO,0,0,0,8424.815
AND,LTU,0,0,0,2198.052
AND,LUX,0,0,0,867.60333
AND,LVA,0,0,0,2266.7058
AND,MAC,0,0,0,10018.332
AND,MAR,0,0,0,1190.4875
AND,MDA,0,0,0,2205.6694
AND,MDG,0,0,0,8298.818
AND,MDV,0,0,0,8228.9375
AND,MEX,0,1,0,9404.528
AND,MHL,0,0,0,14409.841
AND,MKD,0,0,0,1642.1069
AND,MLI,0,0,0,3444.3499
AND,MLT,0,0,0,1340.4869
AND,MMR,0,0,0,9136.34
AND,MNG,0,0,0,7598.0264
AND,MNP,0,0,0,12643.178
AND,MOZ,0,0,0,8261.125
AND,MRT,0,0,0,3173.0486
AND,MSR,0,0,0,6627.453
AND,MTQ,0,0,0,6686.647
AND,MUS,0,0,0,9030.344
AND,MWI,0,0,0,7100.2285
AND,MYS,0,0,0,10613.647
AND,NAM,0,0,0,7417.142
AND,NCL,0,0,0,17383.814
AND,NER,0,0,0,3224.4556
AND,NFK,0,0,0,18106.588
AND,NGA,0,0,0,4017.0095
AND,NIC,0,1,0,8932.1455
AND,NIU,0,0,0,17297.932
AND,NLD,0,0,0,1125.4625
AND,NOR,0,0,0,2038.3566
AND,NPL,0,0,0,7501.161
AND,NRU,0,0,0,15140.749
AND,NZL,0,0,0,19455.71
AND,OMN,0,0,0,5610.9087
AND,PAK,0,0,0,6165.773
AND,PAL,0,0,0,3146.7607
AND,PAN,0,1,0,8608.732
AND,PCN,0,0,0,15230.479
AND,PER,0,1,0,10007.419
AND,PHL,0,0,0,11174.027
AND,PLW,0,0,0,12727.136
AND,PNG,0,0,0,15066.21
AND,POL,0,0,0,1817.3407
AND,PRI,0,1,0,6825.0835
AND,PRK,0,0,0,9362.678
AND,PRT,0,0,0,990.39655
AND,PRY,0,1,0,9674.987
AND,PYF,0,0,0,16134.517
AND,QAT,0,0,0,4922.985
AND,REU,0,0,0,8962.349
AND,ROM,0,0,0,1992.5715
AND,RUS,0,0,0,2973.0032
AND,RWA,0,0,0,5716.8457
AND,SAU,0,0,0,4576.1104
AND,SDN,0,0,0,4211.4595
AND,SEN,0,0,0,3593.6113
AND,SGP,0,0,0,10928.882
AND,SHN,0,0,0,6543.495
AND,SLB,0,0,0,15799.381
AND,SLE,0,0,0,4051.2234
AND,SLV,0,1,0,9048.448
AND,SMR,0,0,0,905.0686
AND,SOM,0,0,0,6262.439
AND,SPM,0,0,0,4491.8335
AND,STP,0,0,0,4736.8193
AND,SUR,0,0,0,6886.903
AND,SVK,0,0,0,1374.9833
AND,SVN,0,0,0,1107.6675
AND,SWE,0,0,0,2191.8489
AND,SWZ,0,0,0,8242.634
AND,SYC,0,0,0,7546.938
AND,SYR,0,0,0,3187.884
AND,TCA,0,0,0,7025.803
AND,TCD,0,0,0,3619.0525
AND,TGO,0,0,0,4043.8975
AND,THA,0,0,0,9708.485
AND,TJK,0,0,0,5558.3184
AND,TKL,0,0,0,16251.59
AND,TKM,0,0,0,4769.48
AND,TMP,0,0,0,13423.822
AND,TON,0,0,0,17638.121
AND,TTO,0,0,0,7015.7637
AND,TUN,0,0,0,976.5522
AND,TUR,0,0,0,2274.6067
AND,TUV,0,0,0,16242.987
AND,TWN,0,0,0,10321.878
AND,TZA,0,0,0,6693.941
AND,UGA,0,0,0,5626.734
AND,UKR,0,0,0,2372.8586
AND,URY,0,1,0,10421.204
AND,USA,0,0,0,6064.699
AND,UZB,0,0,0,5456.4355
AND,VCT,0,0,0,6801.5776
AND,VEN,0,1,0,7458.762
AND,VGB,0,0,0,6700.231
AND,VNM,0,0,0,9560.423
AND,VUT,0,0,0,17008.951
AND,WLF,0,0,0,16776.37
AND,WSM,0,0,0,16704.826
AND,YEM,0,0,0,5058.7573
AND,YUG,0,0,0,1547.8844
AND,ZAF,0,0,0,8681.076
AND,ZAR,0,0,0,5392.006
AND,ZMB,0,0,0,7009.8286
AND,ZWE,0,0,0,7367.205
ANT,ABW,0,1,0,136.3848
ANT,AFG,0,0,0,13218.259
ANT,AGO,0,0,0,9383.1875
ANT,AIA,0,0,0,927.4568
ANT,ALB,0,0,0,9028.003
ANT,AND,0,1,0,7510.1836
ANT,ANT,0,0,0,11.65385
ANT,ARE,0,0,0,12658.231
ANT,ARG,0,1,0,5320.497
ANT,ARM,0,0,0,11053.4
ANT,ATG,0,0,0,947.63855
ANT,AUS,0,0,0,15308.321
ANT,AUT,0,0,0,8669.74
ANT,AZE,0,0,0,11453.18
ANT,BDI,0,0,0,10992.402
ANT,BEL,0,1,0,7803.627
ANT,BEN,0,0,0,7855.5244
ANT,BFA,0,0,0,7295.5776
ANT,BGD,0,0,0,15456.569
ANT,BGR,0,0,0,9288.063
ANT,BHR,0,0,0,12231.617
ANT,BHS,0,0,0,1693.7203
ANT,BIH,0,0,0,8878.014
ANT,BLR,0,0,0,9348.457
ANT,BLZ,0,1,0,2212.1794
ANT,BMU,0,0,0,2287.6135
ANT,BOL,0,1,0,3184.2747
ANT,BRA,0,0,0,4649.895
ANT,BRB,0,0,0,1017.9995
ANT,BRN,0,0,0,18089.549
ANT,BTN,0,0,0,15059.003
ANT,BWA,0,0,0,11059.961
ANT,CAF,0,0,0,9648.794
ANT,CAN,0,0,0,3651.9092
ANT,CCK,0,0,0,18485.605
ANT,CHE,0,0,0,8003.54
ANT,CHL,0,1,0,5078.5723
ANT,CHN,0,0,0,14217.888
ANT,CIV,0,0,0,7167.1606
ANT,CMR,0,0,0,8889.15
ANT,COG,0,0,0,9482.982
ANT,COK,0,0,0,10585.623
ANT,COL,0,1,0,1070.5347
ANT,COM,0,0,0,12670.429
ANT,CPV,0,0,0,4918.7466
ANT,CRI,0,1,0,1669.5696
ANT,CUB,0,1,0,1881.5687
ANT,CXR,0,0,0,19420.574
ANT,CYM,0,0,0,1555.0718
ANT,CYP,0,0,0,10332.111
ANT,CZE,0,0,0,8515.584
ANT,DEU,0,0,0,7992.2036
ANT,DJI,0,0,0,12080.265
ANT,DMA,0,0,0,890.562
ANT,DNK,0,0,0,8376.257
ANT,DOM,0,1,0,718.1285
ANT,DZA,0,0,0,7611.2026
ANT,ECU,0,1,0,1732.4482
ANT,EGY,0,0,0,10301.863
ANT,ERI,0,0,0,11517.167
ANT,ESH,0,0,0,6029.7173
ANT,ESP,0,1,0,7054.9165
ANT,EST,0,0,0,9066.4375
ANT,ETH,0,0,0,11705.281
ANT,FIN,0,0,0,9067.219
ANT,FJI,0,0,0,12802.68
ANT,FLK,0,0,0,7180.9746
ANT,FRA,0,0,0,7638.0264
ANT,FRO,0,0,0,7397.422
ANT,FSM,0,0,0,14400.007
ANT,GAB,0,0,0,8740.394
ANT,GBR,0,0,0,7500.189
ANT,GEO,0,0,0,11005.867
ANT,GHA,0,0,0,7572.1533
ANT,GIB,0,1,0,6860.9834
ANT,GIN,0,0,0,5816.434
ANT,GLP,0,0,0,890.1748
ANT,GMB,0,0,0,5666.2812
ANT,GNB,0,0,0,5791.3916
ANT,GNQ,0,1,0,8595.841
ANT,GRC,0,0,0,9421.69
ANT,GRD,0,0,0,783.5857
ANT,GRL,0,0,0,5949.3594
ANT,GTM,0,1,0,2353.115
ANT,GUF,0,0,0,1992.4109
ANT,GUY,0,0,0,1322.3276
ANT,HKG,0,0,0,16194.099
ANT,HND,0,1,0,1995.5312
ANT,HRV,0,0,0,8662.012
ANT,HTI,0,0,0,805.2162
ANT,HUN,0,0,0,8877.086
ANT,IDN,0,0,0,19217.879
ANT,IND,0,0,0,14220.386
ANT,IRL,0,0,0,7139.305
ANT,IRN,0,0,0,11822.418
ANT,IRQ,0,0,0,11358.42
ANT,ISL,0,0,0,6827.3076
ANT,ISR,0,0,0,10558.792
ANT,ITA,0,0,0,8416.242
ANT,JAM,0,0,0,1067.9576
ANT,JOR,0,0,0,10668.129
ANT,JPN,0,0,0,13920.92
ANT,KAZ,0,0,0,12964.89
ANT,KEN,0,0,0,11762.412
ANT,KGZ,0,0,0,12875.009
ANT,KHM,0,0,0,17311.727
ANT,KIR,0,0,0,13011.996
ANT,KNA,0,0,0,883.38184
ANT,KOR,0,0,0,14267.821
ANT,KWT,0,0,0,11849.37
